artist,firstName,gender,itemInSession,lastName,length,level,location,sessionId,song,userId,user
Bodo Wartke,Layla,F,6,Griffin,645.2762799999999,paid,"Lake Havasu City-Kingman, AZ",23,Liebeslied (Sprachen: Deutsch_ Englisch_ FranzÃÂ¶sisch_ Italienisch_ Spanisch_ HollÃÂ¤ndisch_ Japanisch_ Russisch_ Griechisch_ Klingonisch_ Hessisch),24,Layla Griffin
Prince & The New Power Generation [with Eric Leeds on Flute],Aleena,F,76,Kirby,272.63955,paid,"Waterloo-Cedar Falls, IA",269,Gett Off,44,Aleena Kirby
The Format,Kate,F,1,Harrell,208.24771,paid,"Lansing-East Lansing, MI",147,Inches And Falling (I Love_ Love),97,Kate Harrell
Black Eyed Peas,Jayden,M,1,Fox,214.93506000000002,free,"New Orleans-Metairie, LA",219,Pump It,101,Jayden Fox
Wilco,Kate,F,2,Harrell,188.83873,paid,"Lansing-East Lansing, MI",147,Heavy metal drummer,97,Kate Harrell
NOFX,Aleena,F,77,Kirby,54.595459999999996,paid,"Waterloo-Cedar Falls, IA",269,Monosyllabic Girl,44,Aleena Kirby
Cabaret Voltaire,Chloe,F,1,Cuevas,430.602,free,"San Francisco-Oakland-Hayward, CA",274,Playing For Time,49,Chloe Cuevas
Air,Aleena,F,78,Kirby,244.50567,paid,"Waterloo-Cedar Falls, IA",269,Venus,44,Aleena Kirby
Coldplay,Kate,F,3,Harrell,249.75627999999998,paid,"Lansing-East Lansing, MI",147,Til Kingdom Come,97,Kate Harrell
Rosana,Aleena,F,79,Kirby,330.1873,paid,"Waterloo-Cedar Falls, IA",269,Llegaremos a tiempo,44,Aleena Kirby
Evanescence,Layla,F,7,Griffin,237.11302,paid,"Lake Havasu City-Kingman, AZ",23,Bring Me To Life,24,Layla Griffin
Frumpies,Kate,F,4,Harrell,134.47791,paid,"Lansing-East Lansing, MI",147,Fuck Kitty,97,Kate Harrell
Plies,Joseph,M,0,Gutierrez,278.22975,free,"Columbia, SC",208,Somebody (Loves You) (Explicit Album Version),75,Joseph Gutierrez
TitÃÂ£s,Kate,F,5,Harrell,131.00363000000002,paid,"Lansing-East Lansing, MI",147,PolÃÂ­cia,97,Kate Harrell
Van Halen,Layla,F,8,Griffin,243.17342000000002,paid,"Lake Havasu City-Kingman, AZ",23,Good Enough,24,Layla Griffin
Snow Patrol,Aleena,F,82,Kirby,307.59137999999996,paid,"Waterloo-Cedar Falls, IA",269,Engines,44,Aleena Kirby
Kiss,Kate,F,6,Harrell,268.30322,paid,"Lansing-East Lansing, MI",147,I Was Made For Lovin' You,97,Kate Harrell
The Academy Is...,Layla,F,9,Griffin,209.76281,paid,"Lake Havasu City-Kingman, AZ",23,Paper Chase (Album Version),24,Layla Griffin
The Prodigy,Kate,F,7,Harrell,414.11872999999997,paid,"Lansing-East Lansing, MI",147,Weather Experience (Top Buzz Remix)(Remastered),97,Kate Harrell
Bill Withers,Aleena,F,85,Kirby,383.73832000000004,paid,"Waterloo-Cedar Falls, IA",269,Make Love To Your Mind,44,Aleena Kirby
Dwight Yoakam,Layla,F,10,Griffin,239.3073,paid,"Lake Havasu City-Kingman, AZ",23,You're The One,24,Layla Griffin
The Far East Movement featuring Wiz Khalifa and Bionik,Layla,F,11,Griffin,265.50812,paid,"Lake Havasu City-Kingman, AZ",23,Lowridin,24,Layla Griffin
Deep Dish,Kate,F,8,Harrell,439.92771,paid,"Lansing-East Lansing, MI",147,Sacramento (Club Mix Edit),97,Kate Harrell
Amon Amarth,Layla,F,12,Griffin,238.52362999999997,paid,"Lake Havasu City-Kingman, AZ",23,The Hero,24,Layla Griffin
Jim White,Kate,F,9,Harrell,396.22485,paid,"Lansing-East Lansing, MI",147,Still Waters,97,Kate Harrell
Modest Mouse,Layla,F,13,Griffin,259.47382999999996,paid,"Lake Havasu City-Kingman, AZ",23,The Good Times Are Killing Me,24,Layla Griffin
Bad Company,Layla,F,14,Griffin,246.96117999999998,paid,"Lake Havasu City-Kingman, AZ",23,Morning Sun,24,Layla Griffin
Five Iron Frenzy,Kate,F,10,Harrell,236.09423999999999,paid,"Lansing-East Lansing, MI",147,Canada,97,Kate Harrell
Bodyrox,Layla,F,16,Griffin,490.78812,paid,"Lake Havasu City-Kingman, AZ",23,Yeah Yeah,24,Layla Griffin
Louise Attaque,Kate,F,11,Harrell,177.76281,paid,"Lansing-East Lansing, MI",147,Est-ce que tu m'aimes encore ?,97,Kate Harrell
The Pussycat Dolls / Busta Rhymes,Kate,F,12,Harrell,272.14322000000004,paid,"Lansing-East Lansing, MI",147,Don't Cha,97,Kate Harrell
Thursday,Jacob,M,0,Klein,250.17424,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Signals Over The Air,73,Jacob Klein
Alberto Plaza,Layla,F,17,Griffin,291.5522,paid,"Lake Havasu City-Kingman, AZ",23,Yo Te Seguire (vivo),24,Layla Griffin
Amy Winehouse,Sylvie,F,1,Cruz,202.73587,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",272,You Know I'm No Good,10,Sylvie Cruz
Musiq / DJ Aktive / Carol Riddick,Kate,F,13,Harrell,162.7424,paid,"Lansing-East Lansing, MI",147,Soulstar,97,Kate Harrell
Eels,Jacob,M,1,Klein,193.27955,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Guest List,73,Jacob Klein
Dwight Yoakam,Kate,F,14,Harrell,239.3073,paid,"Lansing-East Lansing, MI",147,You're The One,97,Kate Harrell
matchbox twenty,Layla,F,18,Griffin,225.95872999999997,paid,"Lake Havasu City-Kingman, AZ",23,3AM (LP Version),24,Layla Griffin
Coldplay,Jacob,M,2,Klein,311.27465,paid,"Tampa-St. Petersburg-Clearwater, FL",255,The Scientist,73,Jacob Klein
Scissor Sisters,Kate,F,15,Harrell,271.85587000000004,paid,"Lansing-East Lansing, MI",147,Take Your Mama,97,Kate Harrell
Rob Zombie,Layla,F,19,Griffin,222.9024,paid,"Lake Havasu City-Kingman, AZ",23,Dragula,24,Layla Griffin
Rilo Kiley,Jacob,M,3,Klein,279.06567,paid,"Tampa-St. Petersburg-Clearwater, FL",255,A Better Son/Daughter,73,Jacob Klein
Klaus Doldinger's Passport,Layla,F,20,Griffin,460.43383,paid,"Lake Havasu City-Kingman, AZ",23,Fairy Tale,24,Layla Griffin
Christian Anders,Kate,F,16,Harrell,334.05342,paid,"Lansing-East Lansing, MI",147,Nie Mehr Allein,97,Kate Harrell
Ashanti,Jacob,M,4,Klein,282.46159,paid,"Tampa-St. Petersburg-Clearwater, FL",255,VooDoo,73,Jacob Klein
Placebo,Lily,F,0,Burns,324.0224,free,"New York-Newark-Jersey City, NY-NJ-PA",280,Passive Aggressive,32,Lily Burns
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Kate,F,17,Harrell,277.15873,paid,"Lansing-East Lansing, MI",147,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),97,Kate Harrell
dEUS,Jacob,M,5,Klein,299.83302000000003,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Secret Hell,73,Jacob Klein
Two Door Cinema Club,Layla,F,21,Griffin,175.43791000000002,paid,"Lake Havasu City-Kingman, AZ",23,I Can Talk,24,Layla Griffin
J. Karjalainen & Mustat Lasit,Kate,F,18,Harrell,336.74404,paid,"Lansing-East Lansing, MI",147,Sinisten tÃÂ¤htien alla,97,Kate Harrell
OneRepublic,Layla,F,22,Griffin,224.67872999999997,paid,"Lake Havasu City-Kingman, AZ",23,Secrets,24,Layla Griffin
The Grascals,Jacob,M,6,Klein,224.13016000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Where Corn Don't Grow,73,Jacob Klein
Enya,Layla,F,23,Griffin,212.29668999999998,paid,"Lake Havasu City-Kingman, AZ",23,Boadicea,24,Layla Griffin
Coldplay,Kate,F,19,Harrell,311.27465,paid,"Lansing-East Lansing, MI",147,The Scientist,97,Kate Harrell
Vienna Teng,Jacob,M,7,Klein,204.25098,paid,"Tampa-St. Petersburg-Clearwater, FL",255,The Last Snowfall,73,Jacob Klein
Beck,Layla,F,24,Griffin,211.1473,paid,"Lake Havasu City-Kingman, AZ",23,Girl,24,Layla Griffin
Chuck Berry,Jacob,M,8,Klein,147.06893,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Roll Over Beethoven,73,Jacob Klein
Arkona,Kate,F,20,Harrell,326.94812,paid,"Lansing-East Lansing, MI",147,Vosstanie Roda,97,Kate Harrell
Vampire Weekend,Layla,F,25,Griffin,243.04281,paid,"Lake Havasu City-Kingman, AZ",23,The Kids Dont Stand A Chance (Album),24,Layla Griffin
Creed,Jacob,M,9,Klein,295.3922,paid,"Tampa-St. Petersburg-Clearwater, FL",255,My Sacrifice,73,Jacob Klein
Bryan Adams,Layla,F,26,Griffin,231.99302000000003,paid,"Lake Havasu City-Kingman, AZ",23,Fearless,24,Layla Griffin
Deerhunter,Kate,F,21,Harrell,325.17179,paid,"Lansing-East Lansing, MI",147,Neither Of Us_ Uncertainly,97,Kate Harrell
Angels and Airwaves,Jacob,M,10,Klein,259.44771000000003,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Sirens,73,Jacob Klein
Incubus,Layla,F,27,Griffin,168.6722,paid,"Lake Havasu City-Kingman, AZ",23,I Miss You,24,Layla Griffin
Tab Benoit,Jacob,M,11,Klein,221.09995,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Jambalaya,73,Jacob Klein
Franz Ferdinand,Kate,F,22,Harrell,206.28853,paid,"Lansing-East Lansing, MI",147,Call Me,97,Kate Harrell
Derek & The Dominos,Layla,F,28,Griffin,382.37995,paid,"Lake Havasu City-Kingman, AZ",23,Keep On Growing,24,Layla Griffin
BjÃÂ¶rk,Jacob,M,12,Klein,348.57751,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Undo,73,Jacob Klein
Little Tony,Kate,F,23,Harrell,183.84933999999998,paid,"Lansing-East Lansing, MI",147,Cuore Matto,97,Kate Harrell
The Police,Kate,F,24,Harrell,289.85424,paid,"Lansing-East Lansing, MI",147,So Lonely,97,Kate Harrell
Mariza,Layla,F,29,Griffin,208.77016,paid,"Lake Havasu City-Kingman, AZ",23,Loucura,24,Layla Griffin
Say Anything,Jacob,M,13,Klein,208.77016,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Walk Through Hell (featuring Max Bemis Acoustic Exclusive),73,Jacob Klein
Yung Berg,Layla,F,30,Griffin,230.63465,paid,"Lake Havasu City-Kingman, AZ",23,Do That There (featuring Dude 'N Nem),24,Layla Griffin
Supertramp,Kate,F,25,Harrell,273.18812,paid,"Lansing-East Lansing, MI",147,Bloody Well Right,97,Kate Harrell
Framing Hanley,Jacob,M,14,Klein,230.08607999999998,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Alone In This Bed (Capeside),73,Jacob Klein
BjÃÂ¶rk,Layla,F,31,Griffin,348.57751,paid,"Lake Havasu City-Kingman, AZ",23,Undo,24,Layla Griffin
Wilson Simonal,Kate,F,26,Harrell,146.75546,paid,"Lansing-East Lansing, MI",147,Tudo De VocÃÂª,97,Kate Harrell
Pillar,Jacob,M,15,Klein,190.9024,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Frontline,73,Jacob Klein
Streetlight Manifesto,Kate,F,27,Harrell,313.18158999999997,paid,"Lansing-East Lansing, MI",147,A Moment Of Silence (Album Version),97,Kate Harrell
Kanye West / T-Pain,Jacob,M,16,Klein,207.04608000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Good Life,73,Jacob Klein
George Michael,Layla,F,32,Griffin,276.50567,paid,"Lake Havasu City-Kingman, AZ",23,I Want Your Sex,24,Layla Griffin
Garbage,Jacob,M,17,Klein,258.7424,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Stupid Girl,73,Jacob Klein
Tom Petty And The Heartbreakers,Kate,F,28,Harrell,180.94975,paid,"Lansing-East Lansing, MI",147,You're Gonna Get It (Album Version),97,Kate Harrell
Max Richter,Layla,F,33,Griffin,193.38404,paid,"Lake Havasu City-Kingman, AZ",23,Organum,24,Layla Griffin
The Winans,Kate,F,29,Harrell,385.56689,paid,"Lansing-East Lansing, MI",147,Prone To Wander (Album Version),97,Kate Harrell
Calle 13,Jacob,M,18,Klein,211.06893,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Pi-di-di-di,73,Jacob Klein
The Decemberists,Molly,F,0,Taylor,421.85098,free,"St. Louis, MO-IL",171,I Was Meant For the Stage,35,Molly Taylor
Mae,Jacob,M,19,Klein,230.13832000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",255,We're So Far Away,73,Jacob Klein
Girl Talk,Kate,F,30,Harrell,173.24363,paid,"Lansing-East Lansing, MI",147,Give and Go,97,Kate Harrell
Helloween,Jacob,M,20,Klein,309.21098,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Where The Rain Grows,73,Jacob Klein
ATB,Molly,F,5,Taylor,248.21506000000002,free,"St. Louis, MO-IL",171,Killer,35,Molly Taylor
The Tangent,Kate,F,31,Harrell,270.31465,paid,"Lansing-East Lansing, MI",147,After Rubycon (live),97,Kate Harrell
Turing Machine,Molly,F,6,Taylor,522.762,free,"St. Louis, MO-IL",171,Robotronic,35,Molly Taylor
Justin Timberlake,Jacob,M,21,Klein,294.86975,paid,"Tampa-St. Petersburg-Clearwater, FL",255,SeÃÂ±orita,73,Jacob Klein
Panic At The Disco,Kate,F,32,Harrell,259.29098,paid,"Lansing-East Lansing, MI",147,Behind The Sea [Live In Chicago],97,Kate Harrell
Me First And The Gimme Gimmes,Jacob,M,22,Klein,145.78893,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Good Bye Earl,73,Jacob Klein
Will.I.Am,Kate,F,34,Harrell,236.93016,paid,"Lansing-East Lansing, MI",147,Invisible,97,Kate Harrell
Usher,Jacob,M,23,Klein,224.10404,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Hey Daddy (Daddy's Home),73,Jacob Klein
Alicia Keys,Molly,F,7,Taylor,229.0673,free,"St. Louis, MO-IL",171,If I Ain't Got You,35,Molly Taylor
The Red Jumpsuit Apparatus,Kate,F,35,Harrell,191.84281000000001,paid,"Lansing-East Lansing, MI",147,Face Down (Album Version),97,Kate Harrell
John Mayer,Jacob,M,24,Klein,201.16853,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Waiting On The World To Change,73,Jacob Klein
Florence + The Machine,Kate,F,36,Harrell,131.3171,paid,"Lansing-East Lansing, MI",147,Kiss With A Fist,97,Kate Harrell
The Cute Lepers,Jacob,M,25,Klein,195.52608,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Prove It,73,Jacob Klein
Bruce Springsteen,Kate,F,37,Harrell,304.43057000000005,paid,"Lansing-East Lansing, MI",147,Into The Fire,97,Kate Harrell
Carla Bruni,Sienna,F,0,Colon,163.02975,free,"Las Cruces, NM",159,Quelqu'un M'a Dit (Album Version),81,Sienna Colon
Nando Reis,Jacob,M,26,Klein,245.96853,paid,"Tampa-St. Petersburg-Clearwater, FL",255,RelicÃÂ¡rio,73,Jacob Klein
Holly Brook,Kate,F,38,Harrell,250.80118,paid,"Lansing-East Lansing, MI",147,All Will Be Forgotten (Album Version),97,Kate Harrell
Sun Kil Moon,Jayden,M,1,Graves,196.62322,paid,"Marinette, WI-MI",231,Tiny Cities Made Of Ashes,25,Jayden Graves
Kid Cudi / Ratatat,Jacob,M,27,Klein,246.72607999999997,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Alive (nightmare),73,Jacob Klein
Panic! At The Disco,Jayden,M,2,Graves,215.92771000000002,paid,"Marinette, WI-MI",231,The Only Difference Between Martyrdom and Suicide Is Press Coverage (Tommie Sunshine Brooklyn Fire Remix),25,Jayden Graves
Eminem,Kate,F,39,Harrell,251.55872999999997,paid,"Lansing-East Lansing, MI",147,Without Me,97,Kate Harrell
Huey Lewis & The News,Jacob,M,28,Klein,286.4322,paid,"Tampa-St. Petersburg-Clearwater, FL",255,I Want A New Drug,73,Jacob Klein
Deana Carter,Jayden,M,3,Graves,214.5171,paid,"Marinette, WI-MI",231,She's Good For You,25,Jayden Graves
Righteous Brothers,Kate,F,40,Harrell,168.75056999999998,paid,"Lansing-East Lansing, MI",147,Ebb Tide,97,Kate Harrell
12 Stones,Jayden,M,4,Graves,200.9073,paid,"Marinette, WI-MI",231,Adrenaline,25,Jayden Graves
Randy Houser,Jacob,M,29,Klein,171.88526000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Boots On,73,Jacob Klein
The Smiths,Kate,F,41,Harrell,123.01016000000001,paid,"Lansing-East Lansing, MI",147,Girlfriend In A Coma,97,Kate Harrell
Eagle-Eye Cherry,Kate,F,42,Harrell,242.78159,paid,"Lansing-East Lansing, MI",147,Save Tonight,97,Kate Harrell
Bo Hansson,Jacob,M,30,Klein,240.63955,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Lothlorien (2002 Digital Remaster),73,Jacob Klein
Edwyn Collins,Jayden,M,5,Graves,235.91137999999998,paid,"Marinette, WI-MI",231,A Girl Like You,25,Jayden Graves
Jesper Kyd,Kate,F,43,Harrell,138.39628000000002,paid,"Lansing-East Lansing, MI",147,Ezio In Florence,97,Kate Harrell
Karen Clark Sheard,Jacob,M,31,Klein,220.81261,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Good,73,Jacob Klein
Edison Glass,Jayden,M,6,Graves,141.21751,paid,"Marinette, WI-MI",231,Let Go,25,Jayden Graves
Coldplay,Kate,F,44,Harrell,244.68853,paid,"Lansing-East Lansing, MI",147,Life In Technicolor ii,97,Kate Harrell
Mayday Parade,Jayden,M,7,Graves,241.10975,paid,"Marinette, WI-MI",231,I Swear This Time I Mean It (Album Version),25,Jayden Graves
Alejandro Sanz,Jacob,M,32,Klein,266.84036000000003,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Sin que se note,73,Jacob Klein
LMFAO / Lil Jon,Kate,F,45,Harrell,222.17098,paid,"Lansing-East Lansing, MI",147,Shots,97,Kate Harrell
New Buffalo,Jayden,M,8,Graves,233.58649,paid,"Marinette, WI-MI",231,I've got you and you've got me - song of contentment,25,Jayden Graves
The New Pornographers,Jacob,M,35,Klein,272.71791,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Go Places,73,Jacob Klein
Stavento,Kate,F,46,Harrell,512.80934,paid,"Lansing-East Lansing, MI",147,Outro,97,Kate Harrell
XTC,Jayden,M,9,Graves,152.89424,paid,"Marinette, WI-MI",231,Into The Atom Age (2001 Digital Remaster),25,Jayden Graves
Usher,Jacob,M,36,Klein,224.10404,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Hey Daddy (Daddy's Home),73,Jacob Klein
Sia,Jayden,M,10,Graves,253.6224,paid,"Marinette, WI-MI",231,Little Black Sandals,25,Jayden Graves
Train,Carlos,M,0,Carter,216.76362999999998,free,"Miami-Fort Lauderdale-West Palm Beach, FL",125,Hey_ Soul Sister,27,Carlos Carter
Kid Cudi / MGMT / Ratatat,Jacob,M,37,Klein,295.67955,paid,"Tampa-St. Petersburg-Clearwater, FL",255,Pursuit Of Happiness (nightmare),73,Jacob Klein
Smokie Norful,Jayden,M,11,Graves,170.52688999999998,paid,"Marinette, WI-MI",231,Chapter 6: Exercise That Muscle,25,Jayden Graves
Radiohead,Kate,F,47,Harrell,261.45914,paid,"Lansing-East Lansing, MI",147,Karma Police,97,Kate Harrell
Old 97's,Jayden,M,13,Graves,231.28771,paid,"Marinette, WI-MI",231,Victoria (LP Version),25,Jayden Graves
The Dust Brothers (featuring Tyler Durden),Jacob,M,38,Klein,211.12117999999998,paid,"Tampa-St. Petersburg-Clearwater, FL",255,This Is Your Life (featuring Tyler Durden) (Album Version),73,Jacob Klein
Plastilina Mosh,Kate,F,48,Harrell,261.45914,paid,"Lansing-East Lansing, MI",147,Mr. P-Mosh,97,Kate Harrell
Tree63,Jayden,M,14,Graves,183.84933999999998,paid,"Marinette, WI-MI",231,The Answer To The Question,25,Jayden Graves
The Yardbirds,Jacob,M,39,Klein,206.10567,paid,"Tampa-St. Petersburg-Clearwater, FL",255,The Train Kept A Rollin',73,Jacob Klein
Justice,Jayden,M,15,Graves,243.40852999999998,paid,"Marinette, WI-MI",231,TTHHEE PPAARRTTYY,25,Jayden Graves
Matt Redman,Jayden,M,16,Graves,298.73587000000003,paid,"Marinette, WI-MI",231,This Is How We Know,25,Jayden Graves
NEEDTOBREATHE,Jayden,M,1,Fox,209.8673,free,"New Orleans-Metairie, LA",282,Streets Of Gold (Album Version),101,Jayden Fox
Maximilian Hecker,Jacqueline,F,1,Lynch,295.60118,free,"Atlanta-Sandy Springs-Roswell, GA",28,Let Me Out,29,Jacqueline Lynch
KALIMBA,Jayden,M,2,Fox,279.87546000000003,free,"New Orleans-Metairie, LA",282,Tu CorazÃÂ³n lo sabe (Lat'n Party),101,Jayden Fox
The All-American Rejects,Jayden,M,17,Graves,262.24281,paid,"Marinette, WI-MI",231,The Wind Blows,25,Jayden Graves
John Prine,Jayden,M,3,Fox,185.96526,free,"New Orleans-Metairie, LA",282,Aimless Love,101,Jayden Fox
Dead Prez,Jayden,M,18,Graves,300.17261,paid,"Marinette, WI-MI",231,Hip Hop,25,Jayden Graves
Girl Talk,Jayden,M,4,Fox,170.73587,free,"New Orleans-Metairie, LA",282,Hold up,101,Jayden Fox
Queens Of The Stone Age,Jayden,M,19,Graves,339.90485,paid,"Marinette, WI-MI",231,Misfit Love,25,Jayden Graves
Miguel Calo,Jayden,M,5,Fox,171.17995,free,"New Orleans-Metairie, LA",282,El Cuatrero,101,Jayden Fox
Foals,Jayden,M,20,Graves,368.61342,paid,"Marinette, WI-MI",231,After Glow,25,Jayden Graves
Alison Krauss,Jayden,M,21,Graves,267.57178999999996,paid,"Marinette, WI-MI",231,I Give You To His Heart,25,Jayden Graves
Linkin Park,Jayden,M,23,Graves,289.90648999999996,paid,"Marinette, WI-MI",231,Shadow Of The Day (Album Version),25,Jayden Graves
Vampire Weekend,Jayden,M,0,Fox,137.82159,free,"New Orleans-Metairie, LA",296,A-Punk (Album),101,Jayden Fox
Crystal,Jayden,M,1,Fox,251.97669,free,"New Orleans-Metairie, LA",296,VÃÂNDORMADÃÂR,101,Jayden Fox
Plain White T S,Theodore,M,0,Smith,266.94485,free,"Houston-The Woodlands-Sugar Land, TX",261,A Lonely September (Album),52,Theodore Smith
Eddie Cochran,Theodore,M,1,Smith,113.68444,free,"Houston-The Woodlands-Sugar Land, TX",261,Mean When I'm Mad,52,Theodore Smith
Justin Bieber,Austin,M,1,Rosales,214.67382999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",209,One Time,12,Austin Rosales
Great Lake Swimmers,Kevin,M,0,Arellano,215.11791000000002,free,"Harrisburg-Carlisle, PA",815,Your Rocky Spine,66,Kevin Arellano
Soziedad Alkoholika,Kevin,M,1,Arellano,204.7473,free,"Harrisburg-Carlisle, PA",815,Va Bien,66,Kevin Arellano
Franz Ferdinand,Kevin,M,2,Arellano,172.01587,free,"Harrisburg-Carlisle, PA",815,Eleanor Put Your Boots On,66,Kevin Arellano
Modest Mouse,Kevin,M,3,Arellano,209.52771,free,"Harrisburg-Carlisle, PA",815,Float On,66,Kevin Arellano
Adam Lambert,Kevin,M,4,Arellano,266.44853,free,"Harrisburg-Carlisle, PA",815,Aftermath,66,Kevin Arellano
Parni Valjak,Kevin,M,5,Arellano,259.83955,free,"Harrisburg-Carlisle, PA",815,Dok si pored mene,66,Kevin Arellano
Flaw,Kevin,M,7,Arellano,265.89995,free,"Harrisburg-Carlisle, PA",815,Not Enough,66,Kevin Arellano
Foo Fighters,Kevin,M,8,Arellano,250.14812,free,"Harrisburg-Carlisle, PA",815,Everlong,66,Kevin Arellano
ÃÂngeles del Infierno,Kevin,M,9,Arellano,267.25832,free,"Harrisburg-Carlisle, PA",815,Si TÃÂº No EstÃÂ¡s AquÃÂ­,66,Kevin Arellano
Smash Mouth,Kevin,M,10,Arellano,216.39791,free,"Harrisburg-Carlisle, PA",815,All Star,66,Kevin Arellano
BeyoncÃÂ© feat. Jay-Z,Ayla,F,1,Johnson,235.93751,free,"Santa Rosa, CA",839,Crazy In Love,63,Ayla Johnson
Aaliyah,Ayla,F,2,Johnson,228.28363,free,"Santa Rosa, CA",839,More Than A Woman,63,Ayla Johnson
Coldplay,Emily,F,1,Benson,268.38159,paid,"Augusta-Richmond County, GA-SC",821,Yellow,58,Emily Benson
Martin Solveig,Emily,F,2,Benson,246.282,paid,"Augusta-Richmond County, GA-SC",821,Something About You,58,Emily Benson
Simple Minds,Ryan,M,0,Smith,240.03873,free,"San Jose-Sunnyvale-Santa Clara, CA",845,Glittering Prize,26,Ryan Smith
Guns N' Roses,Ryan,M,1,Smith,284.05506,free,"San Jose-Sunnyvale-Santa Clara, CA",845,Don't Cry (Original),26,Ryan Smith
Erin Bode,Rylan,M,0,George,252.05506,paid,"Birmingham-Hoover, AL",617,Here_ There And Everywhere,16,Rylan George
Blue Oyster Cult,Rylan,M,1,George,322.42893,paid,"Birmingham-Hoover, AL",617,Buck's Boogie,16,Rylan George
Little Boots,Rylan,M,2,George,195.94404,paid,"Birmingham-Hoover, AL",617,Meddle,16,Rylan George
FM Static,Rylan,M,3,George,218.27872999999997,paid,"Birmingham-Hoover, AL",617,Tonight,16,Rylan George
Dead Kennedys,Rylan,M,4,George,90.40934,paid,"Birmingham-Hoover, AL",617,Terminal Preppie,16,Rylan George
Jim Jones & Ron Browz featuring Juelz Santana,Rylan,M,5,George,215.97995,paid,"Birmingham-Hoover, AL",617,Pop Champagne,16,Rylan George
Dr. Dre / Eminem / Alvin Joiner,Rylan,M,6,George,244.21832,paid,"Birmingham-Hoover, AL",617,What's The Difference,16,Rylan George
